Value,Depth,Log,Well,Type
-52.94018105,3113.544881,SP,100060206219W500,
-52.37323975,3113.227312,SP,100060206219W500,
-51.61947104,3112.995863,SP,100060206219W500,
-50.67855195,3112.821739,SP,100060206219W500,
-49.3607485,3112.53189,SP,100060206219W500,
-47.66767545,3112.270299,SP,100060206219W500,
-46.91455264,3112.096444,SP,100060206219W500,
-48.23235608,3112.386293,SP,100060206219W500,
-46.72288094,3111.750616,SP,100060206219W500,
-47.10008825,3111.895137,SP,100060206219W500,
-45.96943518,3111.547964,SP,100060206219W500,
-45.59142049,3111.331452,SP,100060206219W500,
-44.4628666,3111.171457,SP,100060206219W500,
-43.89754006,3110.99787,SP,100060206219W500,
-43.70780608,3110.824822,SP,100060206219W500,
-43.89431055,3110.709905,SP,100060206219W500,
-43.70489951,3110.565654,SP,100060206219W500,
-43.7029618,3110.392875,SP,100060206219W500,
-44.26441292,3110.220903,SP,100060206219W500,
-44.826187,3110.077728,SP,100060206219W500,
-45.01236851,3109.934014,SP,100060206219W500,
-44.82247305,3109.746568,SP,100060206219W500,
-45.0084931,3109.588456,SP,100060206219W500,
-45.19419019,3109.401548,SP,100060206219W500,
-45.00461768,3109.242898,SP,100060206219W500,
-45.56574585,3109.04213,SP,100060206219W500,
-45.37633481,3108.897878,SP,100060206219W500,
-45.75031261,3108.754434,SP,100060206219W500,
-46.12267565,3108.467007,SP,100060206219W500,
-45.55751058,3108.307819,SP,100060206219W500,
-45.17933442,3108.076909,SP,100060206219W500,
-44.61416936,3107.917721,SP,100060206219W500,
-44.61174722,3107.701747,SP,100060206219W500,
-44.98540207,3107.529506,SP,100060206219W500,
-44.7948607,3107.284467,SP,100060206219W500,
-45.35615035,3107.098097,SP,100060206219W500,
-45.72899781,3106.853865,SP,100060206219W500,
-44.7875943,3106.636545,SP,100060206219W500,
-43.65807155,3106.39016,SP,100060206219W500,
-44.03124197,3106.174725,SP,100060206219W500,
-44.21580873,3105.887029,SP,100060206219W500,
-44.21354807,3105.685453,SP,100060206219W500,
-43.83553338,3105.468941,SP,100060206219W500,
-44.20886527,3105.267904,SP,100060206219W500,
-43.64289283,3105.036725,SP,100060206219W500,
-43.64063217,3104.835149,SP,100060206219W500,
-43.26213306,3104.575442,SP,100060206219W500,
-43.0722376,3104.387996,SP,100060206219W500,
-42.69470733,3104.214679,SP,100060206219W500,
-43.63094363,3103.971254,SP,100060206219W500,
-44.00492142,3103.82781,SP,100060206219W500,
-44.00379109,3103.727022,SP,100060206219W500,
-44.75223111,3103.483328,SP,100060206219W500,
-44.74980897,3103.267354,SP,100060206219W500,
-44.93631344,3103.152437,SP,100060206219W500,
-45.49808752,3103.009262,SP,100060206219W500,
-45.68362313,3102.807956,SP,100060206219W500,
-45.68152395,3102.620779,SP,100060206219W500,
-46.24313654,3102.463205,SP,100060206219W500,
-47.36797649,3102.292041,SP,100060206219W500,
-48.86776309,3102.063822,SP,100060206219W500,
-48.49007135,3101.876106,SP,100060206219W500,
-47.73678706,3101.687852,SP,100060206219W500,
-47.54705308,3101.514804,SP,100060206219W500,
-47.54592275,3101.414017,SP,100060206219W500,
-47.16871544,3101.269496,SP,100060206219W500,
-47.72984361,3101.068728,SP,100060206219W500,
-47.91521775,3100.853023,SP,100060206219W500,
-47.91328004,3100.680244,SP,100060206219W500,
-48.09897713,3100.493336,SP,100060206219W500,
-48.09703942,3100.320557,SP,100060206219W500,
-47.71967063,3100.161638,SP,100060206219W500,
-47.15466705,3100.016848,SP,100060206219W500,
-46.40202866,3099.886187,SP,100060206219W500,
-46.40041391,3099.742204,SP,100060206219W500,
-46.02256069,3099.540091,SP,100060206219W500,
-46.20874221,3099.396377,SP,100060206219W500,
-46.20648155,3099.194802,SP,100060206219W500,
-45.64163944,3099.06441,SP,100060206219W500,
-45.0763129,3098.890824,SP,100060206219W500,
-45.0743752,3098.718045,SP,100060206219W500,
-45.25974934,3098.50234,SP,100060206219W500,
-44.69555313,3098.429541,SP,100060206219W500,
-44.31753844,3098.213029,SP,100060206219W500,
-44.31640811,3098.112242,SP,100060206219W500,
-44.69054738,3097.983196,SP,100060206219W500,
-45.0637178,3097.76776,SP,100060206219W500,
-45.06161861,3097.580583,SP,100060206219W500,
-44.87091577,3097.321145,SP,100060206219W500,
-44.68166622,3097.191292,SP,100060206219W500,
-44.67972851,3097.018513,SP,100060206219W500,
-44.86558707,3096.846003,SP,100060206219W500,
-44.86381084,3096.687622,SP,100060206219W500,
-45.05015384,3096.558307,SP,100060206219W500,
-45.2360124,3096.385797,SP,100060206219W500,
-45.42187097,3096.213287,SP,100060206219W500,
-45.60837544,3096.09837,SP,100060206219W500,
-46.35649251,3095.82588,SP,100060206219W500,
-46.16692,3095.66723,SP,100060206219W500,
-44.85089278,3095.535762,SP,100060206219W500,
-44.473524,3095.376843,SP,100060206219W500,
-43.34287092,3095.02967,SP,100060206219W500,
-43.15362136,3094.899816,SP,100060206219W500,
-42.96404885,3094.741167,SP,100060206219W500,
-42.96211115,3094.568387,SP,100060206219W500,
-42.39710756,3094.423598,SP,100060206219W500,
-42.207858,3094.293744,SP,100060206219W500,
-42.39387805,3094.135633,SP,100060206219W500,
-42.58022104,3094.006317,SP,100060206219W500,
-42.76575666,3093.805011,SP,100060206219W500,
-42.7641419,3093.661028,SP,100060206219W500,
-43.32559302,3093.489057,SP,100060206219W500,
-43.51112863,3093.28775,SP,100060206219W500,
-43.13375985,3093.128831,SP,100060206219W500,
-42.75671402,3092.998709,SP,100060206219W500,
-42.75477631,3092.82593,SP,100060206219W500,
-41.62557651,3092.608341,SP,100060206219W500,
-41.24740035,3092.377431,SP,100060206219W500,
-41.43438925,3092.305709,SP,100060206219W500,
-41.61960191,3092.075606,SP,100060206219W500,
-41.24207165,3091.902289,SP,100060206219W500,
-40.30082961,3091.699367,SP,100060206219W500,
-40.1106112,3091.483124,SP,100060206219W500,
-39.17049949,3091.380991,SP,100060206219W500,
-38.7931307,3091.222072,SP,100060206219W500,
-38.97898927,3091.049562,SP,100060206219W500,
-39.35264411,3090.877321,SP,100060206219W500,
-38.59968277,3090.717864,SP,100060206219W500,
-37.84720586,3090.601602,SP,100060206219W500,
-37.28236375,3090.47121,SP,100060206219W500,
-36.34128319,3090.282687,SP,100060206219W500,
-35.40020262,3090.094164,SP,100060206219W500,
-35.21127602,3089.993107,SP,100060206219W500,
-35.02186498,3089.848856,SP,100060206219W500,
-35.01928137,3089.618483,SP,100060206219W500,
-34.45347041,3089.401702,SP,100060206219W500,
-34.2645438,3089.300645,SP,100060206219W500,
-33.88749797,3089.170523,SP,100060206219W500,
-33.6976025,3088.983076,SP,100060206219W500,
-33.88346107,3088.810567,SP,100060206219W500,
-34.44442776,3088.5954,SP,100060206219W500,
-34.63060928,3088.451687,SP,100060206219W500,
-35.00555593,3088.394632,SP,100060206219W500,
-12.68457061,3177.006173,SP,100062906118W500,
-12.02725693,3176.565536,SP,100062906118W500,
-11.36542564,3176.320737,SP,100062906118W500,
-9.649137967,3175.972579,SP,100062906118W500,
-9.659333984,3175.530582,SP,100062906118W500,
-9.668745691,3175.122584,SP,100062906118W500,
-9.675804472,3174.816586,SP,100062906118W500,
-9.220120951,3174.476588,SP,100062906118W500,
-8.76365312,3174.17059,SP,100062906118W500,
-7.841305752,3173.966591,SP,100062906118W500,
-6.919742692,3173.728593,SP,100062906118W500,
-6.927585782,3173.388595,SP,100062906118W500,
-6.933075945,3173.150596,SP,100062906118W500,
-6.93699749,3172.980597,SP,100062906118W500,
-6.940919035,3172.810598,SP,100062906118W500,
-6.945624888,3172.606599,SP,100062906118W500,
-6.948762124,3172.4706,SP,100062906118W500,
-6.491509985,3172.198602,SP,100062906118W500,
-6.497000148,3171.960603,SP,100062906118W500,
-6.501706002,3171.756605,SP,100062906118W500,
-6.510333401,3171.382607,SP,100062906118W500,
-6.980134484,3171.110608,SP,100062906118W500,
-6.526803889,3170.668611,SP,100062906118W500,
-6.068767441,3170.430613,SP,100062906118W500,
-6.540137142,3170.090615,SP,100062906118W500,
-6.547980232,3169.750617,SP,100062906118W500,
-7.016212697,3169.546618,SP,100062906118W500,
-7.953461937,3169.104621,SP,100062906118W500,
-8.424047329,3168.798622,SP,100062906118W500,
-7.510327359,3168.220626,SP,100062906118W500,
-7.516601831,3167.948628,SP,100062906118W500,
-8.917377682,3167.50663,SP,100062906118W500,
-9.387178765,3167.234632,SP,100062906118W500,
-9.395806164,3166.860634,SP,100062906118W500,
-8.938554024,3166.588636,SP,100062906118W500,
-8.018559583,3166.282638,SP,100062906118W500,
-7.561307443,3166.010639,SP,100062906118W500,
-7.101702377,3165.84064,SP,100062906118W500,
-6.183276553,3165.466643,SP,100062906118W500,
-5.730730268,3164.990645,SP,100062906118W500,
-5.73622043,3164.752647,SP,100062906118W500,
-6.667195198,3164.582648,SP,100062906118W500,
-5.748769374,3164.20865,SP,100062906118W500,
-5.756612464,3163.868652,SP,100062906118W500,
-7.154251079,3163.562654,SP,100062906118W500,
-7.166015714,3163.052657,SP,100062906118W500,
-7.635816797,3162.780659,SP,100062906118W500,
-7.64130696,3162.54266,SP,100062906118W500,
-7.185623438,3162.202662,SP,100062906118W500,
-8.118951133,3161.930664,SP,100062906118W500,
-8.591105143,3161.556666,SP,100062906118W500,
-8.596595306,3161.318668,SP,100062906118W500,
-8.144049021,3160.84267,SP,100062906118W500,
-7.68758119,3160.536672,SP,100062906118W500,
-7.696208589,3160.162675,SP,100062906118W500,
-7.23895645,3159.890676,SP,100062906118W500,
-6.78170431,3159.618678,SP,100062906118W500,
-7.252289702,3159.31268,SP,100062906118W500,
-6.332295261,3159.006682,SP,100062906118W500,
-5.873474503,3158.802683,SP,100062906118W500,
-6.341706968,3158.598684,SP,100062906118W500,
-7.287583607,3157.782689,SP,100062906118W500,
-7.760521926,3157.374691,SP,100062906118W500,
-6.352687294,3158.122687,SP,100062906118W500,
-6.3793538,3156.966694,SP,100062906118W500,
-4.998969983,3156.524697,SP,100062906118W500,
-5.934650604,3156.150699,SP,100062906118W500,
-6.867978299,3155.8787,SP,100062906118W500,
-5.948768166,3155.538703,SP,100062906118W500,
-6.885233096,3155.130705,SP,100062906118W500,
-7.356602798,3154.790707,SP,100062906118W500,
-6.435824047,3154.518709,SP,100062906118W500,
-5.978571907,3154.24671,SP,100062906118W500,
-5.520535459,3154.008712,SP,100062906118W500,
-5.525241313,3153.804713,SP,100062906118W500,
-6.458569008,3153.532715,SP,100062906118W500,
-6.468765024,3153.090717,SP,100062906118W500,
-6.941703344,3152.68272,SP,100062906118W500,
-6.948762124,3152.376722,SP,100062906118W500,
-6.493078603,3152.036724,SP,100062906118W500,
-6.962879686,3151.764725,SP,100062906118W500,
-6.507196165,3151.424727,SP,100062906118W500,
-5.587986032,3151.084729,SP,100062906118W500,
-7.458562966,3150.370734,SP,100062906118W500,
-7.933854212,3149.860737,SP,100062906118W500,
-6.524450962,3150.676732,SP,100062906118W500,
-7.019349933,3149.31674,SP,100062906118W500,
-7.034251804,3148.670744,SP,100062906118W500,
-6.117394598,3148.228747,SP,100062906118W500,
-6.126806306,3147.820749,SP,100062906118W500,
-8.458556924,3147.208753,SP,100062906118W500,
-8.935416788,3146.630756,SP,100062906118W500,
-7.09150636,3146.188759,SP,100062906118W500,
-7.102486686,3145.712762,SP,100062906118W500,
-6.647587473,3145.338764,SP,100062906118W500,
-6.194256879,3144.896767,SP,100062906118W500,
-7.130721809,3144.488769,SP,100062906118W500,
-8.527576115,3144.216771,SP,100062906118W500,
-8.070323976,3143.944773,SP,100062906118W500,
-8.079735684,3143.536775,SP,100062906118W500,
-7.627189398,3143.060778,SP,100062906118W500,
-8.103264953,3142.516781,SP,100062906118W500,
-7.189544983,3141.938785,SP,100062906118W500,
-8.587183598,3141.632787,SP,100062906118W500,
-9.059337608,3141.258789,SP,100062906118W500,
-9.068749316,3140.850791,SP,100062906118W500,
-9.541687635,3140.442794,SP,100062906118W500,
-9.550315034,3140.068796,SP,100062906118W500,
-9.097768749,3139.592799,SP,100062906118W500,
-7.250721084,3139.286801,SP,100062906118W500,
-7.262485719,3138.776804,SP,100062906118W500,
-5.878964666,3138.470806,SP,100062906118W500,
-6.351902985,3138.062808,SP,100062906118W500,
-8.220126992,3137.450812,SP,100062906118W500,
-7.768365016,3136.940815,SP,100062906118W500,
-7.777776724,3136.532817,SP,100062906118W500,
-6.862488136,3136.02282,SP,100062906118W500,
-7.800521684,3135.546823,SP,100062906118W500,
-9.201297535,3135.104826,SP,100062906118W500,
-8.74875125,3134.628829,SP,100062906118W500,
-9.218552333,3134.356831,SP,100062906118W500,
-9.227964041,3133.948833,SP,100062906118W500,
-9.231885586,3133.778834,SP,100062906118W500,
-10.1667819,3133.438836,SP,100062906118W500,
-8.785613772,3133.030839,SP,100062906118W500,
-8.332283177,3132.588841,SP,100062906118W500,
-8.340910576,3132.214843,SP,100062906118W500,
-9.279728434,3131.704847,SP,100062906118W500,
-8.82561353,3131.296849,SP,100062906118W500,
-9.300904776,3130.786852,SP,100062906118W500,
-8.845221255,3130.446854,SP,100062906118W500,
-8.851495727,3130.174856,SP,100062906118W500,
-9.322081119,3129.868858,SP,100062906118W500,
-8.86482898,3129.596859,SP,100062906118W500,
-7.487582398,3129.018863,SP,100062906118W500,
-8.422478711,3128.678865,SP,100062906118W500,
-8.432674728,3128.236867,SP,100062906118W500,
-7.976991206,3127.89687,SP,100062906118W500,
-7.980912751,3127.726871,SP,100062906118W500,
-8.454635379,3127.284873,SP,100062906118W500,
-7.537778174,3126.842876,SP,100062906118W500,
-7.08366327,3126.434878,SP,100062906118W500,
-8.024834055,3125.822882,SP,100062906118W500,
-8.496203756,3125.482884,SP,100062906118W500,
-9.42953145,3125.210886,SP,100062906118W500,
-9.438943158,3124.802888,SP,100062906118W500,
-9.446001939,3124.49689,SP,100062906118W500,
-9.456197956,3124.054893,SP,100062906118W500,
-9.92521473,3123.816894,SP,100062906118W500,
-10.39658443,3123.476896,SP,100062906118W500,
-9.941685219,3123.102899,SP,100062906118W500,
-9.948744,3122.7969,SP,100062906118W500,
-10.41697646,3122.592902,SP,100062906118W500,
-10.42560386,3122.218904,SP,100062906118W500,
-9.966783106,3122.014905,SP,100062906118W500,
-8.589536525,3121.436909,SP,100062906118W500,
-9.061690535,3121.062911,SP,100062906118W500,
-9.067180698,3120.824912,SP,100062906118W500,
-9.074239479,3120.518914,SP,100062906118W500,
-7.691502735,3120.178916,SP,100062906118W500,
-8.163656745,3119.804918,SP,100062906118W500,
-7.243662304,3119.49892,SP,100062906118W500,
-6.785625855,3119.260922,SP,100062906118W500,
-7.720522168,3118.920924,SP,100062906118W500,
-8.654634171,3118.614926,SP,100062906118W500,
-9.587961866,3118.342927,SP,100062906118W500,
-9.593452029,3118.104929,SP,100062906118W500,
-9.600510809,3117.798931,SP,100062906118W500,
-9.60756959,3117.492932,SP,100062906118W500,
-9.616196989,3117.118935,SP,100062906118W500,
-10.54952468,3116.846936,SP,100062906118W500,
-10.55579916,3116.574938,SP,100062906118W500,
-10.56050501,3116.370939,SP,100062906118W500,
-10.56677948,3116.098941,SP,100062906118W500,
-11.03658056,3115.826942,SP,100062906118W500,
-11.04207073,3115.588944,SP,100062906118W500,
-12.44127796,3115.214946,SP,100062906118W500,
-12.91264766,3114.874948,SP,100062906118W500,
-11.99186891,3114.60295,SP,100062906118W500,
-11.5369697,3114.228952,SP,100062906118W500,
-12.00755509,3113.922954,SP,100062906118W500,
-12.01539818,3113.582956,SP,100062906118W500,
-12.94951018,3113.276958,SP,100062906118W500,
-13.42009558,3112.97096,SP,100062906118W500,
-13.42637005,3112.698961,SP,100062906118W500,
-13.43186021,3112.460963,SP,100062906118W500,
-12.98009823,3111.950966,SP,100062906118W500,
-12.9855884,3111.712967,SP,100062906118W500,
-14.84832224,3111.33897,SP,100062906118W500,
-15.78008132,3111.134971,SP,100062906118W500,
-17.18007286,3110.726973,SP,100062906118W500,
-16.72438934,3110.386975,SP,100062906118W500,
-16.2671372,3110.114977,SP,100062906118W500,
-16.27341167,3109.842979,SP,100062906118W500,
-15.82086539,3109.366981,SP,100062906118W500,
-15.36282894,3109.128983,SP,100062906118W500,
-15.83812018,3108.618986,SP,100062906118W500,
-16.30870558,3108.312988,SP,100062906118W500,
-15.84988482,3108.108989,SP,100062906118W500,
31.01437291,3177.123132,Deep_RES,100062906118W500,Induction(oohm)
31.45854586,3176.8374,Deep_RES,100062906118W500,Induction(oohm)
32.36237744,3176.4293,Deep_RES,100062906118W500,Induction(oohm)
33.76031177,3176.103037,Deep_RES,100062906118W500,Induction(oohm)
35.71792639,3175.695247,Deep_RES,100062906118W500,Induction(oohm)
37.78582415,3175.40998,Deep_RES,100062906118W500,Induction(oohm)
41.69064191,3175.125176,Deep_RES,100062906118W500,Induction(oohm)
47.97776786,3174.759155,Deep_RES,100062906118W500,Induction(oohm)
53.67865196,3174.597029,Deep_RES,100062906118W500,Induction(oohm)
68.1398787,3174.313773,Deep_RES,100062906118W500,Induction(oohm)
75.17722437,3174.110651,Deep_RES,100062906118W500,Induction(oohm)
78.41566194,3173.947752,Deep_RES,100062906118W500,Induction(oohm)
71.09542297,3173.742464,Deep_RES,100062906118W500,Induction(oohm)
63.56110877,3173.537022,Deep_RES,100062906118W500,Induction(oohm)
58.44622011,3173.209367,Deep_RES,100062906118W500,Induction(oohm)
53.75059477,3172.677507,Deep_RES,100062906118W500,Induction(oohm)
53.76284996,3172.350779,Deep_RES,100062906118W500,Induction(oohm)
56.08680339,3171.983675,Deep_RES,100062906118W500,Induction(oohm)
60.17171044,3171.698563,Deep_RES,100062906118W500,Induction(oohm)
63.6571798,3171.372454,Deep_RES,100062906118W500,Induction(oohm)
69.2577008,3171.087496,Deep_RES,100062906118W500,Induction(oohm)
72.23908221,3170.965437,Deep_RES,100062906118W500,Induction(oohm)
85.49959684,3170.558885,Deep_RES,100062906118W500,Induction(oohm)
101.182734,3170.315696,Deep_RES,100062906118W500,Induction(oohm)
121.4263689,3170.154343,Deep_RES,100062906118W500,Induction(oohm)
130.2552307,3170.032594,Deep_RES,100062906118W500,Induction(oohm)
135.8701561,3169.828854,Deep_RES,100062906118W500,Induction(oohm)
134.0204906,3169.379449,Deep_RES,100062906118W500,Induction(oohm)
134.0357682,3169.216085,Deep_RES,100062906118W500,Induction(oohm)
126.7473637,3168.970421,Deep_RES,100062906118W500,Induction(oohm)
116.5344674,3168.806129,Deep_RES,100062906118W500,Induction(oohm)
102.7254571,3168.723055,Deep_RES,100062906118W500,Induction(oohm)
89.29713271,3168.558145,Deep_RES,100062906118W500,Induction(oohm)
79.82707352,3168.475225,Deep_RES,100062906118W500,Induction(oohm)
71.36132454,3168.392306,Deep_RES,100062906118W500,Induction(oohm)
66.53194842,3168.350692,Deep_RES,100062906118W500,Induction(oohm)
55.45427454,3168.144476,Deep_RES,100062906118W500,Induction(oohm)
51.70435444,3168.02118,Deep_RES,100062906118W500,Induction(oohm)
43.70521785,3167.774278,Deep_RES,100062906118W500,Induction(oohm)
40.74862936,3167.691823,Deep_RES,100062906118W500,Induction(oohm)
37.99204938,3167.609367,Deep_RES,100062906118W500,Induction(oohm)
39.07357168,3167.568836,Deep_RES,100062906118W500,Induction(oohm)
45.59701866,3167.325492,Deep_RES,100062906118W500,Induction(oohm)
48.22999628,3167.244429,Deep_RES,100062906118W500,Induction(oohm)
53.20654164,3167.16383,Deep_RES,100062906118W500,Induction(oohm)
59.52363778,3167.124227,Deep_RES,100062906118W500,Induction(oohm)
72.43697716,3167.044711,Deep_RES,100062906118W500,Induction(oohm)
75.55306589,3166.963493,Deep_RES,100062906118W500,Induction(oohm)
78.80544799,3166.841435,Deep_RES,100062906118W500,Induction(oohm)
83.36315665,3166.637849,Deep_RES,100062906118W500,Induction(oohm)
81.06728735,3166.474176,Deep_RES,100062906118W500,Induction(oohm)
83.39166859,3166.147758,Deep_RES,100062906118W500,Induction(oohm)
88.21713493,3165.903331,Deep_RES,100062906118W500,Induction(oohm)
92.01991988,3165.699591,Deep_RES,100062906118W500,Induction(oohm)
97.34743481,3165.414323,Deep_RES,100062906118W500,Induction(oohm)
101.5438005,3165.210583,Deep_RES,100062906118W500,Induction(oohm)
105.9512479,3164.598434,Deep_RES,100062906118W500,Induction(oohm)
110.5279477,3164.272171,Deep_RES,100062906118W500,Induction(oohm)
115.2990582,3163.986748,Deep_RES,100062906118W500,Induction(oohm)
118.5948021,3163.782853,Deep_RES,100062906118W500,Induction(oohm)
121.9847525,3163.578958,Deep_RES,100062906118W500,Induction(oohm)
127.2467876,3163.334377,Deep_RES,100062906118W500,Induction(oohm)
134.6022626,3163.171632,Deep_RES,100062906118W500,Induction(oohm)
144.4014827,3162.92736,Deep_RES,100062906118W500,Induction(oohm)
166.1967832,3162.397975,Deep_RES,100062906118W500,Induction(oohm)
178.3062876,3162.072022,Deep_RES,100062906118W500,Induction(oohm)
183.4187294,3161.745604,Deep_RES,100062906118W500,Induction(oohm)
194.0543891,3161.337814,Deep_RES,100062906118W500,Induction(oohm)
196.839152,3161.011241,Deep_RES,100062906118W500,Induction(oohm)
208.2767436,3160.440087,Deep_RES,100062906118W500,Induction(oohm)
223.4459294,3160.154974,Deep_RES,100062906118W500,Induction(oohm)
233.0846777,3159.910393,Deep_RES,100062906118W500,Induction(oohm)
239.8702503,3158.971362,Deep_RES,100062906118W500,Induction(oohm)
243.3263581,3158.563107,Deep_RES,100062906118W500,Induction(oohm)
253.8299182,3158.277685,Deep_RES,100062906118W500,Induction(oohm)
236.4699703,3159.338775,Deep_RES,100062906118W500,Induction(oohm)
268.5713779,3157.747372,Deep_RES,100062906118W500,Induction(oohm)
284.1284777,3157.421264,Deep_RES,100062906118W500,Induction(oohm)
296.4102178,3157.05416,Deep_RES,100062906118W500,Induction(oohm)
304.8915872,3156.809424,Deep_RES,100062906118W500,Induction(oohm)
313.6245765,3156.523847,Deep_RES,100062906118W500,Induction(oohm)
305.004558,3156.278492,Deep_RES,100062906118W500,Induction(oohm)
292.5000469,3155.992142,Deep_RES,100062906118W500,Induction(oohm)
288.4769973,3155.746942,Deep_RES,100062906118W500,Induction(oohm)
296.7313686,3155.502206,Deep_RES,100062906118W500,Induction(oohm)
296.7736512,3155.298001,Deep_RES,100062906118W500,Induction(oohm)
313.9375386,3155.094415,Deep_RES,100062906118W500,Induction(oohm)
327.4518126,3154.972357,Deep_RES,100062906118W500,Induction(oohm)
351.2707105,3154.809767,Deep_RES,100062906118W500,Induction(oohm)
366.3816489,3154.728549,Deep_RES,100062906118W500,Induction(oohm)
382.1752997,3154.524809,Deep_RES,100062906118W500,Induction(oohm)
409.986476,3154.321377,Deep_RES,100062906118W500,Induction(oohm)
427.6476176,3154.158478,Deep_RES,100062906118W500,Induction(oohm)
446.1331174,3153.791374,Deep_RES,100062906118W500,Induction(oohm)
452.4966313,3153.587324,Deep_RES,100062906118W500,Induction(oohm)
404.6241544,3153.095996,Deep_RES,100062906118W500,Induction(oohm)
393.5029989,3152.850641,Deep_RES,100062906118W500,Induction(oohm)
382.6984156,3152.564445,Deep_RES,100062906118W500,Induction(oohm)
372.1692866,3152.359931,Deep_RES,100062906118W500,Induction(oohm)
372.2753582,3151.951522,Deep_RES,100062906118W500,Induction(oohm)
382.9602421,3151.584264,Deep_RES,100062906118W500,Induction(oohm)
388.4226764,3151.380214,Deep_RES,100062906118W500,Induction(oohm)
399.5368553,3151.135478,Deep_RES,100062906118W500,Induction(oohm)
416.7478547,3150.972578,Deep_RES,100062906118W500,Induction(oohm)
422.7042714,3150.727688,Deep_RES,100062906118W500,Induction(oohm)
428.7458208,3150.482797,Deep_RES,100062906118W500,Induction(oohm)
441.051495,3150.115538,Deep_RES,100062906118W500,Induction(oohm)
453.6845034,3149.829961,Deep_RES,100062906118W500,Induction(oohm)
453.7491509,3149.625757,Deep_RES,100062906118W500,Induction(oohm)
453.8267401,3149.380711,Deep_RES,100062906118W500,Induction(oohm)
473.4708429,3148.931925,Deep_RES,100062906118W500,Induction(oohm)
473.5922904,3148.564357,Deep_RES,100062906118W500,Induction(oohm)
473.7002699,3148.23763,Deep_RES,100062906118W500,Induction(oohm)
473.808274,3147.910903,Deep_RES,100062906118W500,Induction(oohm)
480.6213201,3147.543489,Deep_RES,100062906118W500,Induction(oohm)
480.8953222,3146.726671,Deep_RES,100062906118W500,Induction(oohm)
480.9912598,3146.440785,Deep_RES,100062906118W500,Induction(oohm)
487.8936888,3146.114213,Deep_RES,100062906118W500,Induction(oohm)
488.0188358,3145.746644,Deep_RES,100062906118W500,Induction(oohm)
461.5346547,3145.337617,Deep_RES,100062906118W500,Induction(oohm)
412.6589475,3145.009652,Deep_RES,100062906118W500,Induction(oohm)
363.8325793,3144.640691,Deep_RES,100062906118W500,Induction(oohm)
353.8023383,3144.517859,Deep_RES,100062906118W500,Induction(oohm)
329.8963746,3144.312881,Deep_RES,100062906118W500,Induction(oohm)
312.0021956,3143.863013,Deep_RES,100062906118W500,Induction(oohm)
286.9111109,3143.453675,Deep_RES,100062906118W500,Induction(oohm)
263.815286,3143.166861,Deep_RES,100062906118W500,Induction(oohm)
242.5717205,3142.920887,Deep_RES,100062906118W500,Induction(oohm)
219.9585652,3142.511395,Deep_RES,100062906118W500,Induction(oohm)
242.7445954,3141.899865,Deep_RES,100062906118W500,Induction(oohm)
267.8300191,3141.615061,Deep_RES,100062906118W500,Induction(oohm)
303.8940504,3141.412249,Deep_RES,100062906118W500,Induction(oohm)
316.9579106,3141.371872,Deep_RES,100062906118W500,Induction(oohm)
344.8338532,3141.127755,Deep_RES,100062906118W500,Induction(oohm)
380.4584216,3140.883792,Deep_RES,100062906118W500,Induction(oohm)
408.1911856,3140.516998,Deep_RES,100062906118W500,Induction(oohm)
425.8477965,3140.109053,Deep_RES,100062906118W500,Induction(oohm)
432.0081341,3139.619117,Deep_RES,100062906118W500,Induction(oohm)
426.1512878,3139.08803,Deep_RES,100062906118W500,Induction(oohm)
438.4199741,3138.598249,Deep_RES,100062906118W500,Induction(oohm)
463.8552724,3138.149618,Deep_RES,100062906118W500,Induction(oohm)
457.5536272,3137.659372,Deep_RES,100062906118W500,Induction(oohm)
477.3726534,3137.169746,Deep_RES,100062906118W500,Induction(oohm)
470.9007886,3136.638659,Deep_RES,100062906118W500,Induction(oohm)
471.0618465,3136.148568,Deep_RES,100062906118W500,Induction(oohm)
498.4192961,3135.618255,Deep_RES,100062906118W500,Induction(oohm)
484.7616079,3135.250378,Deep_RES,100062906118W500,Induction(oohm)
464.9536998,3134.759823,Deep_RES,100062906118W500,Induction(oohm)
458.5848561,3134.432941,Deep_RES,100062906118W500,Induction(oohm)
471.8141786,3133.861478,Deep_RES,100062906118W500,Induction(oohm)
471.9755489,3133.371387,Deep_RES,100062906118W500,Induction(oohm)
492.3911996,3132.963442,Deep_RES,100062906118W500,Induction(oohm)
492.4894306,3132.677556,Deep_RES,100062906118W500,Induction(oohm)
452.8320187,3132.431582,Deep_RES,100062906118W500,Induction(oohm)
377.4562885,3132.143685,Deep_RES,100062906118W500,Induction(oohm)
323.5652264,3131.896938,Deep_RES,100062906118W500,Induction(oohm)
285.2561608,3131.6505,Deep_RES,100062906118W500,Induction(oohm)
244.5358769,3131.362912,Deep_RES,100062906118W500,Induction(oohm)
209.6164617,3131.157006,Deep_RES,100062906118W500,Induction(oohm)
169.8887157,3130.90964,Deep_RES,100062906118W500,Induction(oohm)
151.8761584,3130.785879,Deep_RES,100062906118W500,Induction(oohm)
139.6543823,3130.458224,Deep_RES,100062906118W500,Induction(oohm)
143.6544934,3130.172647,Deep_RES,100062906118W500,Induction(oohm)
160.7331771,3129.928839,Deep_RES,100062906118W500,Induction(oohm)
179.8269238,3129.807554,Deep_RES,100062906118W500,Induction(oohm)
